transaction_id,timestamp,bank,card_type,merchant_category,customer_tier,amount,currency,is_international,status,latency_ms,error_code
TXN00654,2026-01-31 06:16:42.240,ICICI,Corporate,Utilities,VIP,24.68,EUR,True,FAILED,531,CARD_BLOCKED
TXN00655,2026-01-31 06:17:16.800,ICICI,Debit,E-commerce,VIP,5435.46,INR,False,SUCCESS,289,
TXN00656,2026-01-31 15:06:00.000,HDFC,Rewards,Utilities,Regular,8008.58,INR,False,FAILED,552,RISK_THRESHOLD_EXCEEDED
TXN00657,2026-01-31 06:18:25.920,Axis,Debit,Travel,New,945.84,INR,False,FAILED,370,DAILY_LIMIT_REACHED
TXN00658,2026-01-31 06:19:00.480,Axis,Debit,Travel,VIP,1497.76,INR,False,FAILED,557,FRAUD_CHECK_TIMEOUT
TXN00659,2026-01-31 06:19:35.040,HDFC,Debit,E-commerce,VIP,453.25,INR,False,SUCCESS,116,
TXN00660,2026-01-31 06:20:09.600,Kotak,Credit,Food,Regular,195.64,INR,False,SUCCESS,300,
TXN00661,2026-01-31 06:20:44.160,Axis,Rewards,E-commerce,Regular,351.62,INR,False,SUCCESS,50,
TXN00662,2026-01-31 06:21:18.720,Kotak,Debit,E-commerce,New,1159.91,INR,False,SUCCESS,499,
TXN00663,2026-01-31 06:21:53.280,Kotak,Debit,Food,New,845.88,INR,False,SUCCESS,333,
TXN00664,2026-01-31 14:21:00.000,HDFC,Rewards,Travel,Regular,10198.62,INR,False,FAILED,294,RISK_THRESHOLD_EXCEEDED
TXN00665,2026-01-31 06:23:02.400,SBI,Corporate,Food,New,785.35,INR,False,SUCCESS,341,
TXN00666,2026-01-31 06:23:36.960,ICICI,Debit,Travel,VIP,673.86,INR,False,SUCCESS,4345,
TXN00667,2026-01-31 06:24:11.520,Kotak,Debit,Food,VIP,1052.74,INR,False,SUCCESS,282,
TXN00668,2026-01-31 06:24:46.080,ICICI,Credit,Utilities,New,498.08,INR,False,SUCCESS,349,
TXN00669,2026-01-31 06:25:20.640,Kotak,Rewards,Travel,VIP,8.87,USD,True,FAILED,567,SLOW_RESPONSE
TXN00670,2026-01-31 06:25:55.200,HDFC,Corporate,E-commerce,Regular,1305.63,INR,False,SUCCESS,160,
TXN00671,2026-01-31 06:26:29.760,SBI,Corporate,Food,Regular,869.38,INR,False,SUCCESS,249,
TXN00672,2026-01-31 06:27:04.320,HDFC,Rewards,E-commerce,VIP,2026.27,INR,False,SUCCESS,297,
TXN00673,2026-01-31 06:27:38.880,Kotak,Rewards,Travel,New,833.15,INR,False,SUCCESS,331,
TXN00674,2026-01-31 06:28:13.440,Axis,Credit,E-commerce,Regular,2584.8,INR,False,SUCCESS,305,
TXN00675,2026-01-31 06:28:48.000,Axis,Rewards,Food,VIP,857.07,INR,False,FAILED,490,DECLINED
TXN00676,2026-01-31 06:29:22.560,Axis,Corporate,Utilities,Regular,362.54,INR,False,SUCCESS,219,
TXN00677,2026-01-31 06:29:57.120,HDFC,Credit,E-commerce,Regular,521.98,INR,False,SUCCESS,231,
TXN00678,2026-01-31 06:30:31.680,ICICI,Debit,E-commerce,VIP,9.78,EUR,True,SUCCESS,302,
TXN00679,2026-01-31 06:31:06.240,Kotak,Corporate,Travel,VIP,803.39,INR,False,FAILED,575,FRAUD_CHECK_TIMEOUT
TXN00680,2026-01-31 06:31:40.800,Kotak,Corporate,Travel,Regular,894.99,INR,False,SUCCESS,52,
TXN00681,2026-01-31 06:32:15.360,Kotak,Rewards,Travel,Regular,400.92,INR,False,SUCCESS,235,
TXN00682,2026-01-31 06:32:49.920,HDFC,Credit,Travel,New,3.55,EUR,True,SUCCESS,309,
TXN00683,2026-01-31 06:33:24.480,Kotak,Credit,Utilities,Regular,2892.39,INR,False,SUCCESS,3997,
TXN00684,2026-01-31 06:33:59.040,ICICI,Rewards,Travel,VIP,2253.51,INR,False,FAILED,760,FRAUD_CHECK_TIMEOUT
TXN00685,2026-01-31 06:34:33.600,ICICI,Corporate,Utilities,Regular,2801.24,INR,False,SUCCESS,264,
TXN00686,2026-01-31 06:35:08.160,SBI,Debit,Travel,New,37.91,INR,False,FAILED,217,TIMEOUT
TXN00687,2026-01-31 06:35:42.720,Axis,Rewards,E-commerce,New,667.31,INR,False,SUCCESS,211,
TXN00688,2026-01-31 06:36:17.280,SBI,Corporate,Food,Regular,974.15,INR,False,SUCCESS,266,
TXN00689,2026-01-31 19:16:00.000,ICICI,Debit,Travel,VIP,603.24,INR,False,FAILED,272,SERVICE_UNAVAILABLE
TXN00690,2026-01-31 06:37:26.400,SBI,Credit,Travel,VIP,20.93,GBP,True,FAILED,130,DECLINED
TXN00691,2026-01-31 06:38:00.960,HDFC,Credit,Utilities,Regular,259.13,INR,False,SUCCESS,50,
TXN00692,2026-01-31 06:38:35.520,Axis,Corporate,Travel,New,1794.88,INR,False,SUCCESS,113,
TXN00693,2026-01-31 19:53:00.000,ICICI,Debit,Travel,Regular,926.09,INR,False,FAILED,358,SERVICE_UNAVAILABLE
TXN00694,2026-01-31 06:39:44.640,Kotak,Debit,Travel,VIP,201.07,INR,False,FAILED,677,FRAUD_CHECK_TIMEOUT
TXN00695,2026-01-31 06:40:19.200,Kotak,Corporate,E-commerce,New,1560.19,INR,False,SUCCESS,192,
TXN00696,2026-01-31 06:40:53.760,HDFC,Credit,Utilities,New,106.95,INR,False,SUCCESS,195,
TXN00697,2026-01-31 06:41:28.320,SBI,Credit,Utilities,New,1162.91,INR,False,SUCCESS,102,
TXN00698,2026-01-31 06:42:02.880,SBI,Rewards,Travel,New,984.29,INR,False,SUCCESS,248,
TXN00699,2026-01-31 06:42:37.440,Kotak,Debit,Travel,Regular,1351.09,INR,False,SUCCESS,261,
TXN00700,2026-01-31 06:43:12.000,Kotak,Corporate,Travel,New,4.68,USD,True,FAILED,370,EXPIRED_CARD
TXN00701,2026-01-31 06:43:46.560,Kotak,Debit,E-commerce,VIP,748.76,INR,False,SUCCESS,247,
TXN00702,2026-01-31 06:44:21.120,HDFC,Corporate,Utilities,Regular,3.83,GBP,True,SUCCESS,205,
TXN00703,2026-01-31 06:44:55.680,Axis,Credit,Utilities,Regular,418.8,INR,False,SUCCESS,232,
TXN00704,2026-01-31 06:45:30.240,Kotak,Debit,Utilities,VIP,3342.93,INR,False,SUCCESS,112,
TXN00705,2026-01-31 06:46:04.800,HDFC,Rewards,Utilities,Regular,233.78,INR,False,SUCCESS,397,
TXN00706,2026-01-31 06:46:39.360,HDFC,Debit,E-commerce,Regular,718.94,INR,False,SUCCESS,183,
TXN00707,2026-01-31 06:47:13.920,ICICI,Corporate,Food,VIP,1953.07,INR,False,SUCCESS,189,
TXN00708,2026-01-31 06:47:48.480,ICICI,Rewards,Utilities,New,3663.02,INR,False,SUCCESS,317,
TXN00709,2026-01-31 06:48:23.040,Axis,Credit,Utilities,New,575.31,INR,False,SUCCESS,465,
TXN00710,2026-01-31 06:48:57.600,ICICI,Corporate,Food,Regular,523.57,INR,False,SUCCESS,324,
TXN00711,2026-01-31 06:49:32.160,Axis,Credit,E-commerce,New,1079.95,INR,False,SUCCESS,380,
TXN00712,2026-01-31 06:50:06.720,SBI,Debit,Travel,New,2964.45,INR,False,SUCCESS,253,
TXN00713,2026-01-31 06:50:41.280,Kotak,Debit,Travel,Regular,465.22,INR,False,SUCCESS,295,
TXN00714,2026-01-31 06:51:15.840,SBI,Corporate,Utilities,VIP,5.93,USD,True,SUCCESS,451,
TXN00715,2026-01-31 06:51:50.400,HDFC,Debit,Utilities,Regular,948.1,INR,False,SUCCESS,213,
TXN00716,2026-01-31 06:52:24.960,Kotak,Debit,Travel,New,985.33,INR,False,SUCCESS,115,
TXN00717,2026-01-31 06:52:59.520,Kotak,Rewards,Travel,VIP,6.25,SGD,True,FAILED,672,SUSPICIOUS_ACTIVITY
TXN00718,2026-01-31 06:53:34.080,SBI,Credit,E-commerce,Regular,502.56,INR,False,SUCCESS,145,
TXN00719,2026-01-31 06:54:08.640,ICICI,Corporate,Food,New,15.67,USD,True,SUCCESS,368,
TXN00720,2026-01-31 06:54:43.200,Kotak,Debit,E-commerce,VIP,1510.81,INR,False,SUCCESS,349,
TXN00721,2026-01-31 06:55:17.760,Kotak,Rewards,Food,Regular,463.96,INR,False,SUCCESS,107,
TXN00722,2026-01-31 15:57:00.000,HDFC,Rewards,E-commerce,VIP,6452.94,AUD,True,FAILED,747,RISK_THRESHOLD_EXCEEDED
TXN00723,2026-01-31 06:56:26.880,Kotak,Debit,Food,Regular,695.46,INR,False,SUCCESS,382,
TXN00724,2026-01-31 06:57:01.440,ICICI,Rewards,Utilities,Regular,1326.4,INR,False,FAILED,280,EXPIRED_CARD
TXN00725,2026-01-31 06:57:36.000,ICICI,Corporate,Utilities,New,4804.16,INR,False,SUCCESS,185,
TXN00726,2026-01-31 06:58:10.560,ICICI,Debit,Utilities,New,1785.6,INR,False,SUCCESS,255,
TXN00727,2026-01-31 06:58:45.120,SBI,Rewards,Utilities,Regular,1053.75,INR,False,SUCCESS,402,
TXN00728,2026-01-31 06:59:19.680,SBI,Rewards,E-commerce,Regular,56.14,AED,True,FAILED,198,DECLINED
TXN00729,2026-01-31 06:59:54.240,HDFC,Credit,Utilities,Regular,2004.68,INR,False,SUCCESS,213,
TXN00730,2026-01-31 07:00:28.800,ICICI,Credit,Travel,Regular,434.36,INR,False,SUCCESS,145,
TXN00731,2026-01-31 07:01:03.360,SBI,Rewards,Travel,VIP,176.29,INR,False,FAILED,5257,FRAUD_CHECK_TIMEOUT
TXN00732,2026-01-31 07:01:37.920,Kotak,Rewards,Travel,VIP,351.66,INR,False,SUCCESS,227,
TXN00733,2026-01-31 07:02:12.480,Axis,Debit,E-commerce,Regular,12.94,AUD,True,SUCCESS,280,
TXN00734,2026-01-31 07:02:47.040,Kotak,Rewards,Utilities,VIP,1632.43,INR,False,SUCCESS,336,
TXN00735,2026-01-31 07:03:21.600,ICICI,Corporate,Travel,New,533.13,INR,False,SUCCESS,233,
TXN00736,2026-01-31 07:03:56.160,Axis,Corporate,E-commerce,New,1065.61,INR,False,SUCCESS,225,
TXN00737,2026-01-31 07:04:30.720,SBI,Corporate,E-commerce,New,3075.16,INR,False,SUCCESS,299,
TXN00738,2026-01-31 07:05:05.280,HDFC,Debit,Travel,Regular,1530.18,INR,False,SUCCESS,316,
TXN00739,2026-01-31 07:05:39.840,Kotak,Rewards,Travel,New,2173.33,INR,False,SUCCESS,268,
TXN00740,2026-01-31 07:06:14.400,Kotak,Rewards,Food,VIP,301.2,INR,False,SUCCESS,289,
TXN00741,2026-01-31 07:06:48.960,ICICI,Rewards,Utilities,Regular,504.79,INR,False,FAILED,486,INSUFFICIENT_FUNDS
TXN00742,2026-01-31 07:07:23.520,Kotak,Credit,E-commerce,New,1358.76,INR,False,SUCCESS,373,
TXN00743,2026-01-31 07:07:58.080,Axis,Corporate,Travel,VIP,864.59,INR,False,FAILED,677,FRAUD_CHECK_TIMEOUT
TXN00744,2026-01-31 07:08:32.640,Axis,Debit,Travel,Regular,3317.64,INR,False,SUCCESS,274,
TXN00745,2026-01-31 07:09:07.200,Kotak,Rewards,Utilities,Regular,6812.97,INR,False,SUCCESS,306,
TXN00746,2026-01-31 07:09:41.760,HDFC,Corporate,E-commerce,New,207.81,INR,False,SUCCESS,325,
TXN00747,2026-01-31 07:10:16.320,ICICI,Corporate,E-commerce,Regular,1153.05,INR,False,SUCCESS,378,
TXN00748,2026-01-31 18:11:00.000,ICICI,Debit,E-commerce,New,578.66,INR,False,FAILED,297,SLOW_RESPONSE
TXN00749,2026-01-31 07:11:25.440,Kotak,Credit,Travel,Regular,319.19,INR,False,SUCCESS,229,
TXN00750,2026-01-31 07:12:00.000,Axis,Corporate,E-commerce,Regular,430.45,INR,False,SUCCESS,191,
TXN00751,2026-01-31 07:12:34.560,SBI,Credit,Food,Regular,1361.17,INR,False,SUCCESS,416,
TXN00752,2026-01-31 07:13:09.120,HDFC,Debit,Travel,Regular,1165.58,INR,False,SUCCESS,130,
TXN00753,2026-01-31 07:13:43.680,ICICI,Rewards,Utilities,Regular,1213.08,INR,False,SUCCESS,369,
TXN00754,2026-01-31 07:14:18.240,ICICI,Corporate,Utilities,VIP,521.87,INR,False,SUCCESS,236,
TXN00755,2026-01-31 07:14:52.800,ICICI,Debit,Travel,VIP,8.17,GBP,True,FAILED,187,FRAUD_CHECK_TIMEOUT
TXN00756,2026-01-31 07:15:27.360,SBI,Credit,Food,VIP,16.64,INR,False,FAILED,196,DECLINED
TXN00757,2026-01-31 07:16:01.920,HDFC,Rewards,Travel,VIP,1188.99,INR,False,FAILED,560,FRAUD_CHECK_TIMEOUT
TXN00758,2026-01-31 19:19:00.000,ICICI,Debit,E-commerce,New,649.19,INR,False,FAILED,275,SERVICE_UNAVAILABLE
TXN00759,2026-01-31 07:17:11.040,SBI,Credit,E-commerce,VIP,630.79,INR,False,SUCCESS,422,
TXN00760,2026-01-31 07:17:45.600,ICICI,Corporate,Utilities,New,617.41,INR,False,SUCCESS,272,
TXN00761,2026-01-31 07:18:20.160,SBI,Credit,Utilities,New,1792.4,INR,False,SUCCESS,108,
TXN00762,2026-01-31 07:18:54.720,Axis,Rewards,Food,Regular,207.8,INR,False,FAILED,3822,DECLINED
TXN00763,2026-01-31 07:19:29.280,Axis,Rewards,Food,Regular,2333.92,INR,False,SUCCESS,194,
TXN00764,2026-01-31 07:20:03.840,HDFC,Credit,Food,Regular,6580.04,INR,False,SUCCESS,193,
TXN00765,2026-01-31 07:20:38.400,Axis,Rewards,E-commerce,Regular,15.76,SGD,True,SUCCESS,404,
TXN00766,2026-01-31 07:21:12.960,HDFC,Rewards,Travel,Regular,4230.65,INR,False,SUCCESS,456,
TXN00767,2026-01-31 07:21:47.520,SBI,Credit,Utilities,Regular,2234.85,INR,False,SUCCESS,352,
TXN00768,2026-01-31 07:22:22.080,Kotak,Rewards,Food,New,12.97,GBP,True,SUCCESS,327,
TXN00769,2026-01-31 07:22:56.640,Axis,Credit,E-commerce,VIP,546.91,INR,False,SUCCESS,168,
TXN00770,2026-01-31 07:23:31.200,SBI,Debit,Food,New,25.74,INR,False,FAILED,379,SUSPICIOUS_ACTIVITY
TXN00771,2026-01-31 07:24:05.760,Kotak,Debit,Travel,VIP,591.5,INR,False,SUCCESS,319,
TXN00772,2026-01-31 07:24:40.320,HDFC,Credit,E-commerce,VIP,20.08,EUR,True,SUCCESS,2889,
TXN00773,2026-01-31 07:25:14.880,ICICI,Corporate,Food,Regular,912.29,INR,False,SUCCESS,397,
TXN00774,2026-01-31 07:25:49.440,SBI,Debit,Food,Regular,4.09,USD,True,FAILED,369,TIMEOUT
TXN00775,2026-01-31 14:36:00.000,HDFC,Rewards,E-commerce,New,11888.56,INR,False,FAILED,516,RISK_THRESHOLD_EXCEEDED
TXN00776,2026-01-31 07:26:58.560,SBI,Corporate,Utilities,VIP,795.6,INR,False,SUCCESS,237,
TXN00777,2026-01-31 07:27:33.120,HDFC,Credit,Utilities,Regular,31.38,EUR,True,SUCCESS,313,
TXN00778,2026-01-31 07:28:07.680,SBI,Rewards,Travel,New,26.07,INR,False,FAILED,200,DECLINED
TXN00779,2026-01-31 07:28:42.240,ICICI,Corporate,Food,VIP,2257.61,INR,False,SUCCESS,308,
TXN00780,2026-01-31 07:29:16.800,HDFC,Credit,Utilities,Regular,6.74,GBP,True,SUCCESS,3130,
TXN00781,2026-01-31 07:29:51.360,Axis,Credit,E-commerce,VIP,394.53,INR,False,SUCCESS,212,
TXN00782,2026-01-31 07:30:25.920,Kotak,Credit,Food,VIP,2030.9,INR,False,SUCCESS,438,
TXN00783,2026-01-31 07:31:00.480,Kotak,Rewards,E-commerce,VIP,2921.44,INR,False,SUCCESS,201,
TXN00784,2026-01-31 07:31:35.040,Kotak,Debit,Travel,Regular,347.08,INR,False,SUCCESS,264,
TXN00785,2026-01-31 07:32:09.600,ICICI,Corporate,Travel,VIP,206.54,INR,False,FAILED,478,CARD_BLOCKED
TXN00786,2026-01-31 07:32:44.160,SBI,Rewards,E-commerce,Regular,755.33,INR,False,SUCCESS,203,
TXN00787,2026-01-31 07:33:18.720,Kotak,Corporate,Travel,New,237.34,INR,False,SUCCESS,301,
TXN00788,2026-01-31 07:33:53.280,Axis,Rewards,Travel,VIP,555.06,INR,False,FAILED,495,FRAUD_CHECK_TIMEOUT
TXN00789,2026-01-31 07:34:27.840,ICICI,Rewards,Utilities,VIP,85.41,INR,False,SUCCESS,247,
TXN00790,2026-01-31 07:35:02.400,SBI,Debit,Food,New,3508.83,INR,False,SUCCESS,416,
TXN00791,2026-01-31 07:35:36.960,Kotak,Corporate,Travel,New,589.67,INR,False,SUCCESS,189,
TXN00792,2026-01-31 07:36:11.520,SBI,Rewards,Food,Regular,1236.77,INR,False,SUCCESS,150,
TXN00793,2026-01-31 07:36:46.080,HDFC,Debit,Travel,VIP,11.9,EUR,True,FAILED,422,SERVICE_UNAVAILABLE
TXN00794,2026-01-31 07:37:20.640,Axis,Credit,E-commerce,VIP,2268.29,INR,False,SUCCESS,239,
TXN00795,2026-01-31 15:38:00.000,HDFC,Rewards,E-commerce,Regular,9242.38,INR,False,FAILED,645,RISK_THRESHOLD_EXCEEDED
TXN00796,2026-01-31 07:38:29.760,HDFC,Credit,Utilities,VIP,438.66,INR,False,SUCCESS,227,
TXN00797,2026-01-31 07:39:04.320,ICICI,Corporate,Food,New,1140.39,INR,False,SUCCESS,341,
TXN00798,2026-01-31 07:39:38.880,Kotak,Debit,E-commerce,Regular,447.06,INR,False,SUCCESS,399,
TXN00799,2026-01-31 07:40:13.440,Kotak,Debit,E-commerce,New,684.26,INR,False,SUCCESS,247,
TXN00800,2026-01-31 07:40:48.000,SBI,Credit,Travel,New,467.53,INR,False,SUCCESS,50,
TXN00801,2026-01-31 07:41:22.560,HDFC,Rewards,Utilities,New,1724.12,INR,False,SUCCESS,323,
TXN00802,2026-01-31 07:41:57.120,SBI,Credit,Utilities,New,678.7,INR,False,SUCCESS,256,
TXN00803,2026-01-31 07:42:31.680,Kotak,Corporate,Food,Regular,1284.32,INR,False,SUCCESS,93,
TXN00804,2026-01-31 07:43:06.240,ICICI,Corporate,Utilities,New,556.68,INR,False,SUCCESS,329,
TXN00805,2026-01-31 07:43:40.800,Kotak,Credit,Utilities,New,311.63,INR,False,SUCCESS,279,
TXN00806,2026-01-31 07:44:15.360,Axis,Corporate,Utilities,VIP,287.14,INR,False,SUCCESS,296,
TXN00807,2026-01-31 07:44:49.920,Kotak,Debit,Travel,Regular,826.11,INR,False,SUCCESS,2908,
TXN00808,2026-01-31 07:45:24.480,ICICI,Debit,Food,New,233.49,INR,False,SUCCESS,366,
TXN00809,2026-01-31 07:45:59.040,Kotak,Credit,E-commerce,VIP,472.28,INR,False,SUCCESS,168,
TXN00810,2026-01-31 07:46:33.600,ICICI,Rewards,Travel,VIP,997.94,INR,False,SUCCESS,364,
TXN00811,2026-01-31 07:47:08.160,Kotak,Corporate,Travel,New,377.13,INR,False,SUCCESS,256,
TXN00812,2026-01-31 07:47:42.720,Axis,Credit,Utilities,New,1197.86,INR,False,SUCCESS,319,
TXN00813,2026-01-31 07:48:17.280,HDFC,Rewards,E-commerce,New,978.86,INR,False,SUCCESS,213,
TXN00814,2026-01-31 07:48:51.840,HDFC,Rewards,Food,Regular,438.41,INR,False,SUCCESS,258,
TXN00815,2026-01-31 07:49:26.400,SBI,Debit,Utilities,New,47.27,INR,False,FAILED,327,DECLINED
TXN00816,2026-01-31 07:50:00.960,SBI,Rewards,Travel,VIP,13.26,EUR,True,FAILED,144,DECLINED
TXN00817,2026-01-31 07:50:35.520,Axis,Corporate,E-commerce,VIP,128.37,INR,False,SUCCESS,149,
TXN00818,2026-01-31 07:51:10.080,SBI,Credit,Food,VIP,1394.87,INR,False,SUCCESS,455,
TXN00819,2026-01-31 07:51:44.640,Kotak,Corporate,Food,VIP,864.26,INR,False,SUCCESS,177,
TXN00820,2026-01-31 07:52:19.200,SBI,Credit,Utilities,New,734.3,INR,False,SUCCESS,387,
TXN00821,2026-01-31 07:52:53.760,Kotak,Credit,Travel,VIP,506.98,INR,False,SUCCESS,170,
TXN00822,2026-01-31 07:53:28.320,ICICI,Debit,E-commerce,New,577.69,INR,False,SUCCESS,154,
TXN00823,2026-01-31 07:54:02.880,SBI,Rewards,Food,New,937.65,INR,False,SUCCESS,412,
TXN00824,2026-01-31 07:54:37.440,SBI,Rewards,Utilities,New,1100.7,INR,False,SUCCESS,224,
TXN00825,2026-01-31 07:55:12.000,SBI,Rewards,Travel,New,29.61,AED,True,FAILED,292,DECLINED
TXN00826,2026-01-31 07:55:46.560,Kotak,Credit,Food,VIP,20.67,USD,True,SUCCESS,242,
TXN00827,2026-01-31 07:56:21.120,ICICI,Corporate,Utilities,VIP,735.72,INR,False,SUCCESS,569,
TXN00828,2026-01-31 07:56:55.680,SBI,Credit,Food,New,1079.48,INR,False,SUCCESS,174,
TXN00829,2026-01-31 07:57:30.240,SBI,Debit,Utilities,New,604.35,INR,False,SUCCESS,364,
TXN00830,2026-01-31 07:58:04.800,ICICI,Credit,E-commerce,Regular,930.62,INR,False,FAILED,537,TIMEOUT
TXN00831,2026-01-31 07:58:39.360,ICICI,Debit,Utilities,New,1773.34,INR,False,SUCCESS,183,
TXN00832,2026-01-31 07:59:13.920,ICICI,Debit,E-commerce,Regular,36.14,GBP,True,SUCCESS,358,
TXN00833,2026-01-31 07:59:48.480,SBI,Corporate,E-commerce,Regular,594.3,INR,False,SUCCESS,378,
TXN00834,2026-01-31 08:00:23.040,HDFC,Credit,Travel,New,897.42,INR,False,FAILED,478,EXPIRED_CARD
TXN00835,2026-01-31 08:00:57.600,HDFC,Debit,Travel,New,1252.66,INR,False,SUCCESS,165,
TXN00836,2026-01-31 08:01:32.160,SBI,Debit,Food,New,507.96,INR,False,SUCCESS,352,
TXN00837,2026-01-31 08:02:06.720,SBI,Rewards,E-commerce,New,650.29,INR,False,FAILED,415,GATEWAY_TIMEOUT
TXN00838,2026-01-31 08:02:41.280,HDFC,Rewards,Travel,VIP,395.89,INR,False,FAILED,197,FRAUD_CHECK_TIMEOUT
TXN00839,2026-01-31 08:03:15.840,SBI,Debit,Utilities,New,4426.02,INR,False,SUCCESS,143,
TXN00840,2026-01-31 08:03:50.400,SBI,Corporate,Travel,New,866.63,INR,False,SUCCESS,391,
TXN00841,2026-01-31 08:04:24.960,Kotak,Rewards,Utilities,New,797.53,INR,False,SUCCESS,295,
TXN00842,2026-01-31 08:04:59.520,Kotak,Credit,Travel,Regular,363.33,INR,False,SUCCESS,292,
TXN00843,2026-01-31 08:05:34.080,SBI,Corporate,Travel,New,731.81,INR,False,SUCCESS,348,
TXN00844,2026-01-31 08:06:08.640,ICICI,Debit,E-commerce,VIP,2197.65,INR,False,SUCCESS,508,
TXN00845,2026-01-31 08:06:43.200,HDFC,Rewards,Utilities,Regular,1351.46,INR,False,SUCCESS,282,
TXN00846,2026-01-31 08:07:17.760,ICICI,Credit,Travel,VIP,993.01,INR,False,SUCCESS,214,
TXN00847,2026-01-31 08:07:52.320,Kotak,Rewards,Travel,New,21.17,AUD,True,SUCCESS,220,
TXN00848,2026-01-31 08:08:26.880,ICICI,Debit,Utilities,VIP,972.63,INR,False,SUCCESS,381,
TXN00849,2026-01-31 08:09:01.440,ICICI,Credit,Utilities,Regular,379.94,INR,False,SUCCESS,363,
TXN00850,2026-01-31 08:09:36.000,SBI,Debit,Utilities,VIP,2437.99,INR,False,SUCCESS,238,
TXN00851,2026-01-31 08:10:10.560,SBI,Credit,Travel,VIP,155.67,INR,False,SUCCESS,189,
TXN00852,2026-01-31 08:10:45.120,Axis,Corporate,Food,Regular,2399.06,INR,False,SUCCESS,247,
TXN00853,2026-01-31 08:11:19.680,HDFC,Corporate,Food,Regular,382.14,INR,False,SUCCESS,199,
TXN00854,2026-01-31 08:11:54.240,Kotak,Debit,E-commerce,Regular,1665.25,INR,False,SUCCESS,304,
TXN00855,2026-01-31 08:12:28.800,SBI,Corporate,E-commerce,New,702.11,INR,False,SUCCESS,213,
TXN00856,2026-01-31 08:13:03.360,HDFC,Credit,Food,Regular,621.31,INR,False,SUCCESS,157,
TXN00857,2026-01-31 08:13:37.920,ICICI,Corporate,Travel,Regular,3094.98,INR,False,SUCCESS,217,
TXN00858,2026-01-31 08:14:12.480,Kotak,Credit,Utilities,New,2250.62,INR,False,SUCCESS,402,
TXN00859,2026-01-31 08:14:47.040,HDFC,Credit,Travel,Regular,1889.16,INR,False,SUCCESS,206,
TXN00860,2026-01-31 08:15:21.600,SBI,Corporate,Travel,Regular,1174.06,INR,False,FAILED,225,DECLINED
TXN00861,2026-01-31 08:15:56.160,SBI,Debit,E-commerce,VIP,412.52,INR,False,SUCCESS,282,
TXN00862,2026-01-31 08:16:30.720,HDFC,Corporate,Travel,Regular,330.96,INR,False,SUCCESS,368,
TXN00863,2026-01-31 08:17:05.280,ICICI,Credit,Travel,VIP,7.03,USD,True,SUCCESS,270,
TXN00864,2026-01-31 08:17:39.840,Axis,Rewards,Food,New,1066.21,INR,False,SUCCESS,224,
TXN00865,2026-01-31 08:18:14.400,SBI,Debit,Travel,VIP,1359.12,INR,False,SUCCESS,3036,
TXN00866,2026-01-31 08:18:48.960,Axis,Debit,Utilities,VIP,6.39,EUR,True,SUCCESS,337,
TXN00867,2026-01-31 08:19:23.520,Axis,Corporate,Utilities,VIP,289.59,INR,False,FAILED,373,SLOW_RESPONSE
TXN00868,2026-01-31 08:19:58.080,ICICI,Credit,E-commerce,VIP,64.15,SGD,True,SUCCESS,149,
TXN00869,2026-01-31 08:20:32.640,SBI,Rewards,Food,New,43.92,INR,False,FAILED,193,DECLINED
TXN00870,2026-01-31 08:21:07.200,ICICI,Debit,E-commerce,VIP,981.32,INR,False,SUCCESS,285,
TXN00871,2026-01-31 08:21:41.760,ICICI,Credit,Utilities,New,1257.13,INR,False,SUCCESS,313,
TXN00872,2026-01-31 08:22:16.320,HDFC,Rewards,Food,Regular,2065.23,INR,False,SUCCESS,290,
TXN00873,2026-01-31 08:22:50.880,Axis,Debit,Food,Regular,700.81,INR,False,SUCCESS,317,
TXN00874,2026-01-31 08:23:25.440,ICICI,Rewards,Utilities,New,3886.02,INR,False,SUCCESS,236,
TXN00875,2026-01-31 08:24:00.000,HDFC,Debit,E-commerce,Regular,389.79,INR,False,SUCCESS,360,
TXN00876,2026-01-31 08:24:34.560,ICICI,Corporate,Food,Regular,771.96,INR,False,SUCCESS,50,
TXN00877,2026-01-31 08:25:09.120,ICICI,Credit,Utilities,New,1674.34,INR,False,SUCCESS,196,
TXN00878,2026-01-31 08:25:43.680,SBI,Credit,Food,VIP,790.61,INR,False,FAILED,294,DAILY_LIMIT_REACHED
TXN00879,2026-01-31 08:26:18.240,HDFC,Credit,Utilities,Regular,1108.56,INR,False,SUCCESS,3432,
TXN00880,2026-01-31 08:26:52.800,SBI,Debit,Travel,New,989.93,INR,False,SUCCESS,320,
TXN00881,2026-01-31 08:27:27.360,ICICI,Rewards,Food,VIP,599.95,INR,False,FAILED,322,SERVICE_UNAVAILABLE
TXN00882,2026-01-31 08:28:01.920,Axis,Debit,Travel,VIP,690.63,INR,False,FAILED,542,FRAUD_CHECK_TIMEOUT
TXN00883,2026-01-31 08:28:36.480,Axis,Corporate,E-commerce,New,1390.66,INR,False,SUCCESS,156,
TXN00884,2026-01-31 08:29:11.040,Axis,Rewards,Utilities,Regular,2026.41,INR,False,SUCCESS,196,
TXN00885,2026-01-31 08:29:45.600,Kotak,Rewards,E-commerce,VIP,17.85,EUR,True,SUCCESS,286,
TXN00886,2026-01-31 08:30:20.160,ICICI,Debit,Travel,Regular,3698.87,INR,False,FAILED,318,RISK_THRESHOLD_EXCEEDED
